image_id,center_lng,center_lat,nadir_lng,nadir_lat,corner1_lng,corner1_lat,corner2_lng,corner2_lat,corner3_lng,corner3_lat,corner4_lng,corner4_lat,altitude,lens_size,frame_width,frame_height,taken_utc,mission_name,orbit_num,image_page,image_link,kml_link,schools
"12148","-72.5926666666667","-36.679","-72.5926666666667","-36.679","-72.361","-36.1883333333333","-73.184","-36.9366666666667","-74.5646666666667","-35.9233333333333","-73.7393333333333","-35.185","364.623","50","167.174","110.998","2011-04-03 18:37:54","2011 - April Mission","2918","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59754","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59755","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12148","Great Minds Learning Center,Mar Vista Middle School/ The Astronaut Teacher Alliance,Sally Ride Science Tech"
"12149","-72.004","-37.095","-72.004","-37.095","-71.775","-36.603","-72.596","-37.356","-73.994","-36.35","-73.17","-35.607","364.789","50","167.264","111.023","2011-04-03 18:38:04","2011 - April Mission","2918","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59762","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59763","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12149","Great Minds Learning Center"
"12150","-64.695","-41.5936666666667","-64.695","-41.5936666666667","-64.506","-41.0883333333333","-65.2903333333333","-41.9016666666667","-66.903","-40.9953333333333","-66.109","-40.1933333333333","366.587","50","167.954","111.564","2011-04-03 18:39:59","2011 - April Mission","2918","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59769","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59770","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12150","Sally Ride Science Tech"
"12151","157.6864","51.2912","157.6864","51.2912","157.4734","51.8164","157.242","50.8512","154.9348","51.043","155.1158","52.0128","356.490","50","163.098","108.542","2011-04-03 19:35:42","2011 - April Mission","2919","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59776","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59777","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12151","Great Minds Learning Center"
"12152","-73.8532666666667","-47.5068","-73.8532666666667","-47.5068","-73.7831333333333","-46.9837333333333","-74.4118","-47.9002666666667","-76.4340666666667","-47.2328666666667","-75.7782666666667","-46.3293333333333","368.802","50","168.825","112.269","2011-04-03 20:14:34","2011 - April Mission","2919","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59783","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59784","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12152","Sally Ride Science Tech"
"12158","-72.5472","-51.6868","-72.5472","-51.6868","-72.7683333333333","-51.1794","-72.8951333333333","-52.1894666666667","-75.3644666666667","-52.0426","-75.1821333333333","-51.0355333333333","370.103","50","169.329","112.671","2011-04-03 21:50:26","2011 - April Mission","2920","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59790","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59791","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12158","UCSD"
"12159","129.522","47.7204","129.522","47.7204","129.5322","48.2624","128.9462","47.371","126.9432","47.942","127.4988","48.8444","355.998","50","162.973","108.375","2011-04-03 22:42:00","2011 - April Mission","2921","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59797","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59798","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12159","UCSD"
"12160","130.958733333333","47.2734666666667","130.958733333333","47.2734666666667","130.985733333333","47.8145333333333","130.378","46.932","128.408066666667","47.5304","128.987666666667","48.4248666666667","355.927","50","163.021","108.346","2011-04-03 22:42:17","2011 - April Mission","2921","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59804","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59805","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12160","UCSD"
"12161","140.796333333333","43.385","140.796333333333","43.385","140.917333333333","43.9196666666667","140.191333333333","43.1013333333333","138.481333333333","43.8783333333333","139.192","44.708","355.283","50","162.817","108.207","2011-04-03 22:44:23","2011 - April Mission","2921","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59811","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59812","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12161","UCSD"
"12162","141.519","43.039","141.519","43.039","141.646","43.573","140.914","42.76","139.224","43.549","139.942","44.374","355.225","50","162.809","108.200","2011-04-03 22:44:33","2011 - April Mission","2921","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59818","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59819","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12162","Ecole Lenglet-Vivot,UCSD"
"12163","142.229","42.6863333333333","142.229","42.6863333333333","142.362","43.219","141.623333333333","42.4113333333333","139.953333333333","43.2123333333333","140.678666666667","44.032","355.166","50","162.814","108.192","2011-04-03 22:44:43","2011 - April Mission","2921","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59825","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59826","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12163","UCSD"
"12164","142.932666666667","42.3296666666667","142.932666666667","42.3296666666667","143.071333333333","42.8613333333333","142.326333333333","42.059","140.676333333333","42.8716666666667","141.408666666667","43.686","355.106","50","162.802","108.185","2011-04-03 22:44:53","2011 - April Mission","2921","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59832","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59833","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12164","UCSD"
"12165","143.63","41.969","143.63","41.969","143.774","42.5","143.023","41.703","141.393","42.527","142.132","43.336","355.046","50","162.770","108.177","2011-04-03 22:45:03","2011 - April Mission","2921","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59839","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59840","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12165","UCSD"
"12166","144.314666666667","41.6016666666667","144.314666666667","41.6016666666667","144.463333333333","42.132","143.708333333333","41.3396666666667","142.097666666667","42.1743333333333","142.842","42.9786666666667","354.985","50","162.726","108.167","2011-04-03 22:45:13","2011 - April Mission","2921","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59846","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59847","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12166","UCSD"
"12167","-175.741466666667","0.940666666666667","-175.741466666667","0.940666666666667","-175.472533333333","1.40073333333333","-176.260533333333","0.837733333333333","-177.104533333333","2.03266666666667","-176.3156","2.59573333333333","353.246","50","162.619","107.696","2011-04-03 22:59:32","2011 - April Mission","2921","http://images.earthkam.ucsd.edu/main.php?g2_itemId=60049","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=60050","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12167","UCSD"
"12168","-159.027","-21.254","-159.027","-21.254","-158.757","-20.791","-159.574","-21.411","-160.561","-20.25","-159.746","-19.635","358.743","50","164.863","109.247","2011-04-03 23:06:48","2011 - April Mission","2921","http://images.earthkam.ucsd.edu/main.php?g2_itemId=60056","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=60057","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12168","UCSD"
"12169","107.256","47.4122","107.256","47.4122","107.2774","47.9542","106.676","47.0684","104.697","47.6584","105.2686","48.5552","355.886","50","162.943","108.367","2011-04-04 00:13:42","2011 - April Mission","2922","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59853","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59854","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12169","RUG"
"12170","133.0334","33.5906","133.0334","33.5906","133.2518","34.1","132.445","33.4006","131.1686","34.4046","131.9742","35.1138","353.683","50","162.354","107.812","2011-04-04 00:20:00","2011 - April Mission","2922","http://images.earthkam.ucsd.edu/main.php?g2_itemId=60063","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=60064","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12170","Mar Vista Middle School/ The Astronaut Teacher Alliance"
"12171","109.380666666667","33.9036666666667","109.380666666667","33.9036666666667","109.598","34.414","108.792333333333","33.7123333333333","107.504666666667","34.7106666666667","108.309333333333","35.4233333333333","353.742","50","162.392","107.791","2011-04-04 01:51:23","2011 - April Mission","2923","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59860","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59861","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12171","Ecole Lenglet-Vivot"
"12172","144.066866666667","-7.97133333333333","144.066866666667","-7.97133333333333","144.337866666667","-7.5138","143.5434","-8.08526666666667","142.682533333333","-6.88973333333333","143.476","-6.32026666666667","354.873","50","163.315","108.142","2011-04-04 02:05:25","2011 - April Mission","2923","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59867","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59868","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12172","Mar Vista Middle School/ The Astronaut Teacher Alliance"
"12173","64.2453333333333","46.2152","64.2453333333333","46.2152","64.3039333333333","46.7557333333333","63.6534666666667","45.8914666666667","61.7609333333333","46.5477333333333","62.3873333333333","47.424","355.787","50","162.937","108.355","2011-04-04 03:17:25","2011 - April Mission","2924","http://images.earthkam.ucsd.edu/main.php?g2_itemId=60077","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=60078","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12173","RUG"
"12174","116.675","-2.189","116.675","-2.189","116.944","-1.73","116.155","-2.294","115.311","-1.097","116.1","-0.534","353.718","50","162.796","107.785","2011-04-04 03:35:03","2011 - April Mission","2924","http://images.earthkam.ucsd.edu/main.php?g2_itemId=60070","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=60071","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12174","Mar Vista Middle School/ The Astronaut Teacher Alliance"
"12175","53.3568","40.4232","53.3568","40.4232","53.5214","40.9504","52.7516","40.174","51.201","41.0418","51.9616","41.8294","354.813","50","162.676","108.101","2011-04-04 04:51:44","2011 - April Mission","2925","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59874","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59875","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12175","Mar Vista Middle School/ The Astronaut Teacher Alliance"
"12176","121.238933333333","-34.1897333333333","121.238933333333","-34.1897333333333","121.482866666667","-33.7052","120.653866666667","-34.4259333333333","119.365133333333","-33.3747333333333","120.195133333333","-32.664","363.444","50","166.692","110.652","2011-04-04 05:17:25","2011 - April Mission","2925","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59881","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59882","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12176","Mar Vista Middle School/ The Astronaut Teacher Alliance"
"12177","3.6052","50.0490666666667","3.6052","50.0490666666667","3.50266666666667","50.5868","3.08586666666667","49.6484666666667","0.89","50.0264666666667","1.264","50.9720666666667","356.261","50","163.051","108.455","2011-04-04 06:17:43","2011 - April Mission","2926","http://images.earthkam.ucsd.edu/main.php?g2_itemId=59888","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=59889","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12177","Ecole Lenglet-Vivot"
"12178","29.4794","40.773","29.4794","40.773","29.6388","41.3016","28.8736","40.521","27.3062","41.379","28.0616","42.1706","354.690","50","162.620","108.028","2011-04-04 06:23:05","2011 - April Mission","2926","http://images.earthkam.ucsd.edu/main.php?g2_itemId=60035","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=60036","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12178","RUG"
"12180","27.553","-33.6902","27.553","-33.6902","27.7984","-33.2064","26.9686","-33.9212","25.6978","-32.8636","26.5278","-32.1586","363.006","50","166.527","110.524","2011-04-04 11:23:14","2011 - April Mission","2929","http://images.earthkam.ucsd.edu/main.php?g2_itemId=60042","http://images.earthkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=60043","https://earthkam.ucsd.edu/misc/kml/kml_generator.php?ccfcommand_id=12180","Mar Vista Middle School/ The Astronaut Teacher Alliance"
